idComercializacion,CodigoCotizacion,ClienteId,Cliente,LiderComercial,FechaInicio,ValorVenta,ValorCotizacion,NumeroEstados,EsSENCE
13096,CAL196871-3,136,CORPORACION MUNICIPAL DE DESARROLLO SOCIAL DE CALAMA,kriquelme@insecap.cl,25/07/2023,4800000,4800000,2,0
12550,ANT196893-1,741,JEJ Ingeniería S.A.,chervera@insecap.cl,04/07/2023,767000,767000,2,0
12221,CAL196910-1,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,10/07/2023,1120000,1120000,2,0
12852,ANT196999,134,CONYMET,chervera@insecap.cl,12/07/2023,1189680,0,2,0
12853,ANT197000,134,CONYMET,chervera@insecap.cl,13/07/2023,1189680,0,2,0
12854,ANT197001-1,134,CONYMET,chervera@insecap.cl,14/07/2023,1189680,991400,2,0
13081,CAL197024-4,998,STN,chervera@insecap.cl,21/07/2023,788200,788200,2,0
13064,ANT197102-1,226,KOMATSU CHILE S.A,chervera@insecap.cl,30/08/2023,789000,789000,2,0
13012,CAL197112-3,700,EMPRESA CONSTRUCTORA GUZMAN Y LARRAIN LTDA,kriquelme@insecap.cl,22/07/2023,1560000,1560000,3,1
12634,CAL197152-2,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,19/07/2023,980000,980000,2,0
13439,ANT197154-5,518,RL TRANSPORTES,nroblero@insecap.cl,23/08/2023,220000,220000,2,0
13228,ANT197185-2,1074,SKYBYTE INGENIERIA,nroblero@insecap.cl,27/07/2023,40000,40000,2,0
12880,CAL197198-5,223,Joy Global,kriquelme@insecap.cl,01/09/2023,1500000,1500000,2,0
12577,CAL197200-4,92,ATLAS COPCO,kriquelme@insecap.cl,04/07/2023,460000,460000,2,0
12381,ANT197201-2,223,JOY GLOBAL,chervera@insecap.cl,13/07/2023,1200800,1200800,2,0
12869,ANT197209-2,594,BERLIAM SPA,chervera@insecap.cl,24/07/2023,1309000,1309000,2,0
12411,ANT197214-2,1018,TYD Global EIRL,mcarvajal@insecap.cl,08/07/2023,600000,600000,2,0
12746,ANT197325-2,1063,AGRÍCOLA SAN CLEMENTE LTDA.,chervera@insecap.cl,04/07/2023,896000,896000,2,0
12907,ANT197345-5,1069,CHILE FORTESCUE SPA,nroblero@insecap.cl,25/07/2023,715000,715000,2,0
12908,ANT197349-7,1069,CHILE FORTESCUE SPA,nroblero@insecap.cl,26/07/2023,605000,605000,2,0
13590,CAL197357-2,573,Conveyor Belt Technology,kriquelme@insecap.cl,16/08/2023,1100000,1100000,2,0
12836,CAL197377,137,CUMMINS,kriquelme@insecap.cl,12/07/2023,960000,0,3,1
12502,ANT197388,683,Minera Lomas Bayas,chervera@insecap.cl,04/07/2023,878000,0,2,0
12895,CAL197403-2,394,Consorcio Servasol MPM Limitada,kriquelme@insecap.cl,11/07/2023,160000,160000,2,0
12881,CAL197404,394,Consorcio Servasol MPM Limitada,kriquelme@insecap.cl,11/07/2023,150000,0,2,0
12521,ANT197405-1,340,TECNOLOGIAS COBRA LIMITADA,kriquelme@insecap.cl,01/07/2023,630000,630000,4,0
12756,CAL197415-3,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,13/07/2023,360000,360000,2,0
12757,CAL197416-1,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,06/07/2023,440000,440000,2,0
13951,CAL197424-5,1104,ORBE CORP,nroblero@insecap.cl,05/09/2023,340000,340000,2,0
13855,CAL197464-2,246,METSO,kriquelme@insecap.cl,24/08/2023,91000,91000,2,0
12723,ANT197478-5,459,REPORT,chervera@insecap.cl,19/07/2023,1413402,1413400,2,0
12809,CAL197494-2,226,KOMATSU CHILE S.A,nroblero@insecap.cl,03/07/2023,405000,405000,2,0
12579,CAL197511-1,92,ATLAS COPCO,kriquelme@insecap.cl,11/07/2023,460000,460000,2,0
12805,ANT197519-2,226,KOMATSU CHILE S.A,chervera@insecap.cl,05/07/2023,585600,585600,2,0
12713,CAL197525-1,246,METSO,kriquelme@insecap.cl,05/07/2023,1749300,1749300,2,0
12902,CAL197567-1,1003,ESM SPA,kriquelme@insecap.cl,11/07/2023,450000,450000,2,0
12839,ANT197581-2,405,FCAB,sriquelme@insecap.cl,06/07/2023,372000,372000,2,0
12847,ANT197591-1,741,JEJ Ingeniería S.A.,chervera@insecap.cl,04/07/2023,350000,350000,2,0
12652,CAL197613-2,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,12/07/2023,396000,396000,2,0
12654,CAL197615,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,30/07/2023,430000,0,2,0
12656,CAL197617-1,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,30/07/2023,530000,530000,2,0
12658,CAL197619-4,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,11/07/2023,530000,530000,2,0
12659,CAL197620-1,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,30/07/2023,40000,40000,2,0
12705,ANT197656,226,KOMATSU CHILE S.A,chervera@insecap.cl,04/07/2023,394000,394000,2,0
12967,CAL197660,879,Almar Water Servicios Latam S.A.,kriquelme@insecap.cl,19/07/2023,300000,0,2,0
13125,ANT197676-3,1073,ASITEL,sriquelme@insecap.cl,25/07/2023,396000,396000,2,0
13440,ANT197681-3,518,RL TRANSPORTES,nroblero@insecap.cl,30/08/2023,315000,315000,2,0
12783,CAL197683,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,03/07/2023,86000,0,2,0
12784,CAL197684-1,333,FERROVIAL SERVICIOS CHILE SPA,chervera@insecap.cl,03/07/2023,86000,86000,2,0
13140,CAL197686-1,308,Sgs Chile Limitada,kriquelme@insecap.cl,21/07/2023,1080000,1080000,2,0
12858,ANT197695-2,533,DL&C,chervera@insecap.cl,05/07/2023,875000,905000,2,0
12968,ANT197712,73,AGUASIN SPA,sriquelme@insecap.cl,20/07/2023,266000,266000,6,0
12969,ANT197713,73,AGUASIN SPA,sriquelme@insecap.cl,21/07/2023,266000,266000,6,0
12863,CAL197730-2,972,TREPSA,sriquelme@insecap.cl,14/07/2023,489000,489000,2,0
12913,ANT197735,1047,MAGOTTEAUX CHILE S.A.,chervera@insecap.cl,18/07/2023,517200,0,2,0
12780,ANT197738-1,464,Comercializadora Fourthane Ltda.,chervera@insecap.cl,03/07/2023,40000,40000,3,0
12791,ANT197739-1,256,INGENIERIA ELECTRICA MONTELEC SPA,chervera@insecap.cl,05/07/2023,275500,275500,2,0
12772,CAL197747-2,246,METSO,kriquelme@insecap.cl,03/07/2023,259000,259000,2,0
13018,CAL197754-4,1071,CONSTRUCTORA TECTON SPA,kriquelme@insecap.cl,17/07/2023,501000,501000,2,0
13246,ANT197755-2,131,CONTITECH CHILE S.A,kriquelme@insecap.cl,26/07/2023,800000,800000,2,0
12744,ANT197765-1,1056,MAESTRANZA ALEMANIA LIMITADA,chervera@insecap.cl,01/07/2023,561200,561200,7,1
12745,ANT197766-1,1055,AUEL SOCIEDAD COMERCIAL E INDUSTRIAL LIMITADA,chervera@insecap.cl,01/07/2023,421300,421300,9,1
12747,ANT197767-2,1063,AGRÍCOLA SAN CLEMENTE LTDA.,chervera@insecap.cl,05/07/2023,784000,840000,7,1
12755,CAL197777,246,METSO,kriquelme@insecap.cl,03/07/2023,90000,0,2,0
13082,ANT197782-4,302,SERGOMET LIMITADA,mcarvajal@insecap.cl,18/07/2023,960000,960000,2,0
12995,ANT197783-2,223,JOY GLOBAL,chervera@insecap.cl,21/07/2023,598598,598598,3,1
12996,ANT197784-3,223,JOY GLOBAL,chervera@insecap.cl,28/07/2023,599600,599600,2,0
12790,ANT197790-1,256,INGENIERIA ELECTRICA MONTELEC SPA,chervera@insecap.cl,05/07/2023,459000,459000,2,0
12892,CAL197791-2,1068,READY MIX HORMIGONES LTDA.,mcarvajal@insecap.cl,10/07/2023,1178600,1178600,3,1
12778,CAL197794-1,246,METSO,kriquelme@insecap.cl,03/07/2023,340000,340000,2,0
12779,CAL197799,963,SIGMA S.A,sriquelme@insecap.cl,05/07/2023,318000,318000,2,0
12781,ANT197804-1,223,JOY GLOBAL,chervera@insecap.cl,03/07/2023,496000,496000,2,0
12782,ANT197805-1,223,JOY GLOBAL,chervera@insecap.cl,03/07/2023,1016676,1016676,2,0
12845,CAL197806-1,594,BERLIAM SPA,chervera@insecap.cl,05/07/2023,198000,198000,2,0
12844,CAL197807-1,594,BERLIAM SPA,chervera@insecap.cl,05/07/2023,198000,198000,2,0
12843,CAL197808-1,594,BERLIAM SPA,chervera@insecap.cl,05/07/2023,198000,198000,2,0
13169,ANT197810-3,1001,Grupo Gordillo,sriquelme@insecap.cl,27/07/2023,630000,630000,3,1
12796,CAL197811-2,856,CONSORCIO VOB,sriquelme@insecap.cl,03/07/2023,455000,455000,2,0
12797,CAL197812-2,856,CONSORCIO VOB,sriquelme@insecap.cl,03/07/2023,455000,455000,2,0
12795,CAL197823-1,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,03/07/2023,500000,500000,2,0
12798,CAL197824,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,04/07/2023,505000,0,2,0
12830,CAL197825-1,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,03/07/2023,210000,210000,2,0
12831,CAL197826-1,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,03/07/2023,70000,70000,2,0
12832,CAL197827-2,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,03/07/2023,140000,140000,2,0
12810,ANT197828,405,FCAB,sriquelme@insecap.cl,04/07/2023,504000,504000,2,0
12811,ANT197829,405,FCAB,sriquelme@insecap.cl,25/07/2023,504000,0,2,0
12808,CAL197830-1,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,03/07/2023,86000,86000,2,0
12813,ANT197831,405,FCAB,sriquelme@insecap.cl,11/07/2023,792000,792000,2,0
12814,ANT197832,405,FCAB,sriquelme@insecap.cl,18/07/2023,792000,0,2,0
12799,CAL197833-1,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,04/07/2023,444000,444000,2,0
12800,CAL197834-2,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,05/07/2023,40000,40000,2,0
12807,ANT197839-1,1072,ALMAR WATER SERVICIOS CHILE SPA,kriquelme@insecap.cl,12/07/2023,350000,350000,3,1
12815,ANT197842,1061,Bemax servicios spa,chervera@insecap.cl,03/07/2023,360000,0,2,0
13141,CAL197845,137,CUMMINS,kriquelme@insecap.cl,14/08/2023,820000,820000,3,1
12812,CAL197846,856,CONSORCIO VOB,sriquelme@insecap.cl,03/07/2023,214200,214200,2,0
12816,CAL197847-1,200,ICV,kriquelme@insecap.cl,03/07/2023,240000,240000,2,0
12817,CAL197848-1,200,ICV,kriquelme@insecap.cl,03/07/2023,240000,240000,2,0
13119,CAL197849-2,198,ICL,sriquelme@insecap.cl,02/08/2023,345000,345000,3,1
12822,ANT197857,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,03/07/2023,150000,0,2,0
12821,ANT197858,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,03/07/2023,150000,0,2,0
12818,ANT197859,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,03/07/2023,150000,0,2,0
12819,CAL197860-1,856,CONSORCIO VOB,sriquelme@insecap.cl,04/07/2023,406000,406000,2,0
12826,ANT197861-1,223,JOY GLOBAL,chervera@insecap.cl,10/07/2023,1089000,1089000,2,0
12820,CAL197863-1,1027,CONSORCIO TNT VIAL Y VIVES – DSD CHILE LIMITADA,kriquelme@insecap.cl,04/07/2023,715000,715000,2,0
12825,ANT197864-1,412,THIESS CHILE SPA,chervera@insecap.cl,05/07/2023,424000,424000,3,1
12823,CAL197865,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,03/07/2023,40000,0,2,0
12824,CAL197866,490,VYS,kriquelme@insecap.cl,03/07/2023,60000,0,2,0
12835,CAL197868-2,273,PARTICULAR,nroblero@insecap.cl,04/07/2023,110000,110000,2,0
12860,CAL197870,153,ECORA,sriquelme@insecap.cl,05/07/2023,120000,120000,2,0
12829,ANT197871-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,04/07/2023,120000,120000,2,0
12828,ANT197872-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,04/07/2023,120000,120000,2,0
12861,CAL197873,153,ECORA,sriquelme@insecap.cl,06/07/2023,120000,120000,2,0
12827,ANT197875-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,04/07/2023,120000,120000,2,0
12859,CAL197876,153,ECORA,sriquelme@insecap.cl,05/07/2023,120000,120000,2,0
12833,ANT197878,533,DL&C,chervera@insecap.cl,03/07/2023,60000,0,2,0
12834,ANT197879,533,DL&C,chervera@insecap.cl,03/07/2023,60000,0,2,0
12837,ANT197882,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,04/07/2023,258000,258000,2,0
13562,ANT197885-4,249,MINERA CENTINELA,nroblero@insecap.cl,29/08/2023,600000,600000,2,0
12888,CAL197895-2,1013,SOCIEDAD COMERCIAL DE TRANSPORTES ICT LTDA ,nroblero@insecap.cl,25/07/2023,240000,240000,2,0
12885,ANT197896-1,1044,INGENIERIA Y SERVICIOS A LA MINERIA MDP LTDA,chervera@insecap.cl,11/07/2023,1236200,1236200,2,0
12876,ANT197897-5,223,Joy Global,kriquelme@insecap.cl,02/08/2023,950000,950000,2,0
12877,ANT197898-3,223,Joy Global,kriquelme@insecap.cl,09/08/2023,1100000,1100000,2,0
12878,ANT197899-3,223,Joy Global,kriquelme@insecap.cl,16/08/2023,1150000,1150000,2,0
12879,ANT197900-3,223,Joy Global,kriquelme@insecap.cl,23/08/2023,800000,800000,2,0
12838,CAL197901,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,03/07/2023,70000,0,2,0
12985,CAL197902,246,METSO,kriquelme@insecap.cl,13/07/2023,25000,25000,2,0
12870,CAL197903-2,394,Consorcio Servasol MPM Limitada,kriquelme@insecap.cl,05/07/2023,112000,112000,2,0
12842,ANT197905-1,594,BERLIAM SPA,chervera@insecap.cl,04/07/2023,150000,150000,2,0
12841,ANT197906-2,594,BERLIAM SPA,chervera@insecap.cl,04/07/2023,150000,150000,2,0
12840,ANT197907-1,594,BERLIAM SPA,chervera@insecap.cl,04/07/2023,150000,150000,2,0
12846,CAL197908-2,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,05/07/2023,550000,550000,2,0
12886,ANT197910-1,964,FLUITEK MARCO SPA,sriquelme@insecap.cl,07/07/2023,384000,384000,2,0
12848,ANT197912-1,1028,SANDVIK CHLE ,chervera@insecap.cl,05/07/2023,120000,120000,4,0
12849,ANT197913-1,1028,SANDVIK CHLE ,chervera@insecap.cl,05/07/2023,120000,120000,4,0
12850,ANT197914-2,1028,SANDVIK CHLE ,chervera@insecap.cl,05/07/2023,240000,240000,6,0
12851,ANT197915,660,PROACTIVE SPA,chervera@insecap.cl,04/07/2023,0,0,2,0
12865,ANT197916-2,310,SIEMENS,chervera@insecap.cl,05/07/2023,330000,330000,2,0
12855,ANT197918,134,CONYMET,chervera@insecap.cl,19/07/2023,1189680,0,2,0
12856,ANT197919,134,CONYMET,chervera@insecap.cl,20/07/2023,1189680,0,2,0
12857,ANT197920,134,CONYMET,chervera@insecap.cl,21/07/2023,1189680,0,2,0
12953,CAL197921-2,1062,IIC Mining Technologies SpA,chervera@insecap.cl,12/07/2023,86000,86000,2,0
12882,CAL197932-1,246,METSO,kriquelme@insecap.cl,09/07/2023,439110,439110,2,0
13229,CAL197934-1,120,COASIN,kriquelme@insecap.cl,26/07/2023,300000,300000,2,0
12920,ANT197937-2,1018,TYD Global EIRL,mcarvajal@insecap.cl,15/07/2023,741804,741804,2,0
12862,CAL197941,246,METSO,kriquelme@insecap.cl,05/07/2023,90000,0,2,0
12864,CAL197943-2,594,BERLIAM SPA,chervera@insecap.cl,06/07/2023,644371,644371,2,0
13011,CAL197945-2,200,ICV,kriquelme@insecap.cl,18/07/2023,455000,455000,3,1
13209,ANT197946-3,459,REPORT,chervera@insecap.cl,27/07/2023,1152000,1152000,3,1
12947,CAL197948-5,333,FERROVIAL SERVICIOS CHILE SPA,chervera@insecap.cl,13/07/2023,1555600,1555600,2,0
13265,ANT197949-3,491,EXPERTICIA INGENIEROS S.A.,chervera@insecap.cl,28/07/2023,608000,608000,2,0
13264,ANT197950-2,491,EXPERTICIA INGENIEROS S.A.,chervera@insecap.cl,28/07/2023,401000,401000,2,0
13270,ANT197951-2,491,EXPERTICIA INGENIEROS S.A.,chervera@insecap.cl,31/07/2023,401000,401000,2,0
12867,CAL197952,285,RELIX S.A,mcarvajal@insecap.cl,06/07/2023,240000,0,2,0
12868,CAL197953,285,RELIX S.A,mcarvajal@insecap.cl,06/07/2023,120000,0,2,0
12866,ANT197954,565,Emin,sriquelme@insecap.cl,06/07/2023,1480000,1480000,2,0
13313,ANT197956-10,941,FUNDICION,nroblero@insecap.cl,23/08/2023,600000,600000,3,1
13029,ANT197959,527,SERVISUB,chervera@insecap.cl,17/07/2023,120000,0,2,0
13059,ANT197960-5,683,Minera Lomas Bayas,chervera@insecap.cl,18/07/2023,321500,321500,2,0
12883,CAL197963-2,296,SALFA MONTAJES,sriquelme@insecap.cl,21/07/2023,1875000,1875000,3,1
12990,ANT197964-2,459,REPORT,chervera@insecap.cl,17/07/2023,6000,6000,2,0
12955,ANT197965-2,296,SALFA MANTENCIONES,sriquelme@insecap.cl,17/07/2023,390000,390000,3,1
12872,CAL197966,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,05/07/2023,70000,70000,2,0
12954,ANT197967-1,296,SALFA MANTENCIONES,sriquelme@insecap.cl,24/07/2023,416000,416000,3,1
13112,CAL197970-3,215,INVERSIONES KALLPA SPA,sriquelme@insecap.cl,21/07/2023,600000,600000,2,0
12871,ANT197971,259,MPM,chervera@insecap.cl,07/07/2023,395000,395000,2,0
12873,CAL197979,246,METSO,kriquelme@insecap.cl,05/07/2023,50000,50000,2,0
12874,CAL197980,246,METSO,kriquelme@insecap.cl,05/07/2023,50000,0,2,0
12875,CAL197981,246,METSO,kriquelme@insecap.cl,05/07/2023,25000,0,2,0
12971,CAL197983,246,METSO,kriquelme@insecap.cl,26/07/2023,498000,498000,3,1
12972,CAL197984-1,246,METSO,kriquelme@insecap.cl,26/07/2023,780000,780000,3,1
12894,CAL197985,200,ICV,kriquelme@insecap.cl,10/07/2023,160000,0,2,0
12931,ANT197986,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,06/07/2023,60000,60000,2,0
12930,ANT197988,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,07/07/2023,60000,0,2,0
12932,ANT197989,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,06/07/2023,60000,0,2,0
12884,ANT197997,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,06/07/2023,120000,120000,2,0
12887,ANT197998,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,06/07/2023,86000,86000,2,0
12952,ANT198003,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,11/07/2023,30000,30000,2,0
12951,ANT198004,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,11/07/2023,30000,0,2,0
13343,CAL198006-1,746,ENGIE GAS CHILE SPA,kriquelme@insecap.cl,25/08/2023,420000,420000,2,0
13342,CAL198007,746,ENGIE GAS CHILE SPA,kriquelme@insecap.cl,21/08/2023,420000,420000,2,0
12889,ANT198010-2,594,BERLIAM SPA,chervera@insecap.cl,11/07/2023,241000,241000,2,0
12993,ANT198011-3,226,KOMATSU CHILE S.A,chervera@insecap.cl,01/08/2023,887256,887256,3,1
12890,CAL198013-1,594,BERLIAM SPA,chervera@insecap.cl,06/07/2023,70000,70000,2,0
12891,CAL198014,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,10/07/2023,430000,0,2,0
12893,CAL198018-2,856,CONSORCIO VOB,sriquelme@insecap.cl,07/07/2023,483000,483000,2,0
12901,CAL198019-2,856,CONSORCIO VOB,sriquelme@insecap.cl,07/07/2023,341000,341000,2,0
12921,CAL198020,198,ICL,sriquelme@insecap.cl,10/07/2023,140000,140000,2,0
12976,CAL198021-2,514,MARTINIC,chervera@insecap.cl,13/07/2023,330000,330000,2,0
12896,CAL198022-1,246,METSO,kriquelme@insecap.cl,06/07/2023,175000,175000,2,0
12897,CAL198023,246,METSO,kriquelme@insecap.cl,06/07/2023,50000,0,2,0
12898,CAL198024-2,246,METSO,kriquelme@insecap.cl,06/07/2023,25000,25000,2,0
12899,CAL198025,246,METSO,kriquelme@insecap.cl,06/07/2023,50000,0,2,0
12900,CAL198026,246,METSO,kriquelme@insecap.cl,06/07/2023,50000,0,2,0
12906,ANT198028-1,451,INGEAP,sriquelme@insecap.cl,07/07/2023,50000,50000,2,0
12903,CAL198029-3,1003,ESM SPA,kriquelme@insecap.cl,18/07/2023,450000,450000,2,0
12905,CAL198030,888,CONACSA ,sriquelme@insecap.cl,11/07/2023,160000,160000,2,0
12904,CAL198031-1,594,BERLIAM SPA,chervera@insecap.cl,07/07/2023,70000,70000,2,0
12909,CAL198032-2,856,CONSORCIO VOB,sriquelme@insecap.cl,08/07/2023,344000,344000,2,0
12910,ANT198034-1,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,07/07/2023,30000,30000,2,0
12911,CAL198035,856,CONSORCIO VOB,sriquelme@insecap.cl,08/07/2023,452200,452200,2,0
12914,CAL198036,494,VECCHIOLA,kriquelme@insecap.cl,08/07/2023,400000,0,2,0
12912,ANT198040,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,07/07/2023,30000,0,2,0
13185,ANT198041,993,AMBIPAR,sriquelme@insecap.cl,26/07/2023,260000,260000,2,0
12915,CAL198047-1,856,CONSORCIO VOB,sriquelme@insecap.cl,08/07/2023,120000,120000,2,0
12916,CAL198049,246,METSO,kriquelme@insecap.cl,07/07/2023,25000,0,2,0
12917,CAL198050,246,METSO,kriquelme@insecap.cl,07/07/2023,25000,0,2,0
12918,CAL198051,246,METSO,kriquelme@insecap.cl,07/07/2023,25000,0,2,0
12919,CAL198052,246,METSO,kriquelme@insecap.cl,07/07/2023,25000,0,2,0
13123,ANT198054-4,288,RESITER,nroblero@insecap.cl,21/07/2023,270000,270000,2,0
13124,ANT198056-5,288,RESITER,nroblero@insecap.cl,21/07/2023,270000,270000,2,0
13658,ANT198057-3,288,RESITER,nroblero@insecap.cl,21/08/2023,400000,400000,2,0
12922,CAL198058,856,CONSORCIO VOB,sriquelme@insecap.cl,10/07/2023,345100,345100,2,0
12949,ANT198059,1040,CIMAPRIME SPA,sriquelme@insecap.cl,13/07/2023,161000,161000,2,0
12925,ANT198060,533,DL&C,chervera@insecap.cl,10/07/2023,60000,60000,2,0
12924,ANT198061-1,533,DL&C,chervera@insecap.cl,10/07/2023,60000,60000,2,0
12923,ANT198062-1,533,DL&C,chervera@insecap.cl,10/07/2023,60000,60000,2,0
12929,CAL198063-1,856,CONSORCIO VOB,sriquelme@insecap.cl,11/07/2023,120000,120000,2,0
12933,ANT198064-2,412,THIESS CHILE SPA,chervera@insecap.cl,12/07/2023,490200,490200,3,1
12937,CAL198067,273,PARTICULAR,kriquelme@insecap.cl,11/07/2023,70000,0,2,0
12926,CAL198068-2,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,11/07/2023,450000,450000,2,0
12927,CAL198069-2,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,10/07/2023,200000,200000,2,0
12928,CAL198070-1,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,10/07/2023,200000,200000,2,0
12934,CAL198071-1,856,CONSORCIO VOB,sriquelme@insecap.cl,11/07/2023,460000,460000,2,0
12935,CAL198072,856,CONSORCIO VOB,sriquelme@insecap.cl,11/07/2023,341000,341000,2,0
12938,CAL198073-1,856,CONSORCIO VOB,sriquelme@insecap.cl,11/07/2023,344000,344000,2,0
12936,CAL198074,856,CONSORCIO VOB,sriquelme@insecap.cl,11/07/2023,341000,341000,2,0
12940,CAL198075-2,856,CONSORCIO VOB,sriquelme@insecap.cl,11/07/2023,341000,341000,2,0
12939,CAL198076,856,CONSORCIO VOB,sriquelme@insecap.cl,11/07/2023,341000,341000,2,0
12942,CAL198077-2,525,CRIBACH,kriquelme@insecap.cl,11/07/2023,55000,55000,2,0
13026,ANT198079,753,FAM AMERICA LATINA MAQUINARIAS LIMITADA,chervera@insecap.cl,15/07/2023,321500,321500,2,0
13025,ANT198080,753,FAM AMERICA LATINA MAQUINARIAS LIMITADA,chervera@insecap.cl,15/07/2023,321500,0,2,0
13027,ANT198081-1,753,FAM AMERICA LATINA MAQUINARIAS LIMITADA,chervera@insecap.cl,15/07/2023,321500,321500,2,0
12941,ANT198083-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,11/07/2023,120000,120000,2,0
12943,CAL198084,246,METSO,kriquelme@insecap.cl,12/07/2023,70000,0,2,0
12944,CAL198085-1,246,METSO,kriquelme@insecap.cl,11/07/2023,25000,75000,2,0
12945,CAL198086-1,246,METSO,kriquelme@insecap.cl,11/07/2023,50000,50000,2,0
12946,CAL198087-1,246,METSO,kriquelme@insecap.cl,11/07/2023,25000,50000,2,0
13571,CAL198088,976,CEIBO COMERCIAL SPA,kriquelme@insecap.cl,14/08/2023,40000,0,2,0
13041,CAL198089-1,226,KOMATSU CHILE S.A,nroblero@insecap.cl,19/07/2023,90000,90000,2,0
12963,ANT198092,441,CIVELEC,sriquelme@insecap.cl,13/07/2023,350000,0,2,0
12956,ANT198093,594,BERLIAM SPA,chervera@insecap.cl,12/07/2023,30000,30000,2,0
12950,ANT198094-1,594,BERLIAM SPA,chervera@insecap.cl,12/07/2023,30000,30000,2,0
12948,ANT198095-1,594,BERLIAM SPA,chervera@insecap.cl,12/07/2023,30000,30000,2,0
13158,ANT198096-5,454,IMG,chervera@insecap.cl,27/07/2023,335504,335504,2,0
12961,CAL198101-2,991,LABORCE,sriquelme@insecap.cl,19/07/2023,350000,350000,2,0
12958,CAL198106,246,METSO,kriquelme@insecap.cl,11/07/2023,25000,0,2,0
12959,CAL198107,246,METSO,kriquelme@insecap.cl,11/07/2023,50000,0,2,0
12960,CAL198108,246,METSO,kriquelme@insecap.cl,11/07/2023,50000,0,2,0
12962,CAL198110,246,METSO,kriquelme@insecap.cl,11/07/2023,25000,0,2,0
12964,CAL198111,246,METSO,kriquelme@insecap.cl,11/07/2023,25000,0,2,0
12965,CAL198112,246,METSO,kriquelme@insecap.cl,11/07/2023,25000,0,2,0
12966,CAL198113,246,METSO,kriquelme@insecap.cl,11/07/2023,25000,0,2,0
14287,CAL198114-1,131,CONTITECH CHILE S.A,kriquelme@insecap.cl,27/09/2023,40000,40000,2,0
13030,CAL198115,548,Metso Industrial Services SpA,kriquelme@insecap.cl,17/07/2023,70000,70000,2,0
12970,CAL198123-2,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,12/07/2023,735420,735420,2,0
12973,CAL198130-1,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,13/07/2023,650000,650000,2,0
13044,ANT198131-1,287,RENTALMIN,chervera@insecap.cl,17/07/2023,129000,129000,2,0
13042,ANT198132-1,287,RENTALMIN,chervera@insecap.cl,17/07/2023,129000,129000,2,0
13043,ANT198133-1,287,RENTALMIN,chervera@insecap.cl,17/07/2023,129000,129000,2,0
12974,CAL198134,246,METSO,kriquelme@insecap.cl,14/07/2023,180000,0,2,0
12975,CAL198135-2,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,12/07/2023,624750,624750,2,0
