idComercializacion,EstadoComercializacion,Fecha
16533,1,19/02/2024
16482,0,12/02/2024
16482,1,22/03/2024
16484,0,12/02/2024
16484,1,19/02/2024
16483,0,12/02/2024
16483,1,26/03/2024
16504,0,13/02/2024
16504,1,15/02/2024
16505,0,13/02/2024
16505,1,15/02/2024
16486,0,12/02/2024
16486,2,14/02/2024
16488,0,12/02/2024
16488,1,25/03/2024
16489,0,12/02/2024
16489,1,10/04/2024
16490,0,12/02/2024
16490,1,10/04/2024
16490,1,10/04/2024
16518,0,13/02/2024
16518,1,20/03/2024
16523,0,13/02/2024
16523,1,26/02/2024
16524,0,13/02/2024
16524,1,26/02/2024
16524,1,26/02/2024
16525,0,13/02/2024
16525,1,29/02/2024
16526,0,13/02/2024
16526,1,26/02/2024
16543,0,14/02/2024
16543,1,15/03/2024
16491,0,13/02/2024
16491,1,22/03/2024
16492,0,13/02/2024
16492,1,26/03/2024
16494,0,13/02/2024
16494,1,25/03/2024
16495,0,13/02/2024
16495,1,25/03/2024
16532,0,14/02/2024
16532,1,28/02/2024
16559,0,15/02/2024
16559,1,27/02/2024
16516,0,13/02/2024
16516,1,16/02/2024
16496,0,13/02/2024
16496,1,09/04/2024
16497,0,13/02/2024
16497,1,09/04/2024
16498,0,13/02/2024
16498,1,29/02/2024
16499,0,13/02/2024
16499,1,29/02/2024
16499,1,29/02/2024
16501,0,13/02/2024
16501,1,29/02/2024
16500,0,13/02/2024
16500,1,27/02/2024
16502,0,13/02/2024
16502,1,27/02/2024
16503,0,13/02/2024
16503,2,16/02/2024
16506,0,13/02/2024
16506,1,15/04/2024
16513,0,13/02/2024
16513,1,26/03/2024
16512,0,13/02/2024
16512,1,26/03/2024
16509,0,13/02/2024
16509,1,26/03/2024
16510,0,13/02/2024
16510,1,26/03/2024
16514,0,13/02/2024
16514,1,26/03/2024
16517,0,13/02/2024
16517,1,15/02/2024
16950,0,12/03/2024
16950,0,22/03/2024
16950,1,22/03/2024
16950,1,27/03/2024
16951,0,12/03/2024
16951,1,27/03/2024
16519,0,13/02/2024
16519,1,27/02/2024
16515,0,13/02/2024
16515,1,15/02/2024
16521,0,13/02/2024
16521,1,27/02/2024
16522,0,13/02/2024
16522,1,22/03/2024
16545,0,15/02/2024
16545,1,23/02/2024
16712,0,27/02/2024
16712,1,06/03/2024
16528,0,13/02/2024
16528,1,15/04/2024
16529,0,13/02/2024
16529,1,22/03/2024
16530,0,14/02/2024
16530,1,27/02/2024
16531,0,14/02/2024
16531,1,22/02/2024
16537,0,14/02/2024
16537,1,19/02/2024
16534,0,14/02/2024
16534,1,29/05/2024
16535,0,14/02/2024
16535,1,15/03/2024
16536,0,14/02/2024
16536,1,15/03/2024
16539,0,14/02/2024
16539,1,26/03/2024
16544,0,14/02/2024
16544,1,23/04/2024
16540,0,14/02/2024
16540,1,26/03/2024
16541,0,14/02/2024
16541,1,26/03/2024
16542,0,14/02/2024
16542,1,29/02/2024
16546,0,15/02/2024
16546,1,04/04/2024
16547,0,15/02/2024
16547,1,12/03/2024
16773,0,29/02/2024
16773,1,15/03/2024
16548,0,15/02/2024
16548,1,19/02/2024
16549,0,15/02/2024
16549,1,04/04/2024
16550,0,15/02/2024
16550,1,17/04/2024
16551,0,15/02/2024
16551,1,29/02/2024
16552,0,15/02/2024
16552,1,15/04/2024
16768,0,29/02/2024
16768,1,14/05/2024
16553,0,15/02/2024
16553,1,29/02/2024
16793,0,04/03/2024
16793,1,14/05/2024
16558,0,15/02/2024
16558,1,11/03/2024
16560,0,15/02/2024
16560,1,28/02/2024
16582,0,19/02/2024
16582,1,09/05/2024
16583,0,19/02/2024
16583,1,12/06/2024
16561,0,15/02/2024
16561,1,04/03/2024
16562,0,15/02/2024
16562,1,27/02/2024
16679,0,23/02/2024
16679,1,14/03/2024
16563,0,16/02/2024
16563,1,21/02/2024
16569,0,16/02/2024
16569,1,21/02/2024
16794,0,04/03/2024
16794,1,14/05/2024
16632,0,21/02/2024
16632,1,11/04/2024
16784,0,01/03/2024
16784,1,14/05/2024
16703,0,26/02/2024
16703,1,12/04/2024
16703,3,18/03/2024
16598,0,19/02/2024
16598,1,29/02/2024
16597,0,19/02/2024
16597,1,29/02/2024
16565,0,16/02/2024
16565,1,19/03/2024
16566,0,16/02/2024
16566,1,19/03/2024
16567,0,16/02/2024
16567,1,19/03/2024
16568,0,16/02/2024
16568,1,19/03/2024
16655,0,22/02/2024
16655,1,14/03/2024
16656,0,22/02/2024
16656,1,14/03/2024
16571,0,16/02/2024
16571,1,22/04/2024
16572,0,16/02/2024
16572,1,27/03/2024
16573,0,16/02/2024
16573,1,27/03/2024
16574,0,16/02/2024
16574,1,27/03/2024
16575,0,16/02/2024
16575,1,27/03/2024
16576,0,16/02/2024
16576,1,15/04/2024
16577,0,18/02/2024
16577,1,24/05/2024
16578,0,19/02/2024
16578,1,29/02/2024
16580,0,19/02/2024
16580,1,23/02/2024
16581,0,19/02/2024
16581,1,29/02/2024
16584,0,19/02/2024
16584,1,02/04/2024
16585,0,19/02/2024
16585,1,29/02/2024
16585,1,29/02/2024
16595,0,19/02/2024
16595,1,05/03/2024
16589,0,19/02/2024
16589,1,03/04/2024
16590,0,19/02/2024
16590,1,10/04/2024
16591,0,19/02/2024
16591,1,10/04/2024
16593,0,19/02/2024
16593,1,01/07/2024
16594,0,19/02/2024
16594,1,01/07/2024
16599,0,19/02/2024
16599,1,26/03/2024
16596,0,19/02/2024
16596,1,26/03/2024
16601,0,19/02/2024
16601,1,11/03/2024
16602,0,19/02/2024
16602,1,11/03/2024
16603,0,19/02/2024
16603,1,15/04/2024
16604,0,19/02/2024
16604,1,11/04/2024
16645,0,21/02/2024
16645,1,26/02/2024
16642,0,21/02/2024
16642,0,14/03/2024
16642,1,26/02/2024
16642,1,05/04/2024
16641,0,21/02/2024
16641,1,29/04/2024
16680,0,23/02/2024
16680,1,28/02/2024
16615,0,20/02/2024
16615,1,27/02/2024
16723,0,27/02/2024
16723,1,19/03/2024
16606,0,19/02/2024
16606,1,05/04/2024
16622,0,20/02/2024
16622,1,22/03/2024
16607,0,20/02/2024
16607,1,21/02/2024
16608,0,20/02/2024
16608,1,22/03/2024
16609,0,20/02/2024
16609,1,22/03/2024
16609,1,22/03/2024
16617,0,20/02/2024
16617,0,07/03/2024
16617,1,07/03/2024
16617,1,14/03/2024
16616,0,20/02/2024
16616,1,14/03/2024
16610,0,20/02/2024
16610,1,22/03/2024
16647,0,21/02/2024
16647,1,23/02/2024
16634,0,21/02/2024
16634,1,28/02/2024
16627,0,20/02/2024
16627,1,11/03/2024
16612,0,20/02/2024
16612,1,26/03/2024
16613,0,20/02/2024
16613,1,08/05/2024
16635,0,21/02/2024
16635,1,22/04/2024
16636,0,21/02/2024
16636,1,22/04/2024
16614,0,20/02/2024
16614,1,22/04/2024
16618,0,20/02/2024
16618,1,21/02/2024
16619,0,20/02/2024
16619,1,21/02/2024
16620,0,20/02/2024
16620,1,21/02/2024
16624,0,20/02/2024
16624,1,26/03/2024
16625,0,20/02/2024
16625,1,26/03/2024
16626,0,20/02/2024
16626,1,16/04/2024
16628,0,20/02/2024
16628,1,16/04/2024
16629,0,20/02/2024
16629,1,16/04/2024
16709,0,26/02/2024
16709,1,05/03/2024
16772,0,29/02/2024
16772,1,07/05/2024
16771,0,29/02/2024
16771,1,14/03/2024
16770,0,29/02/2024
16770,1,14/03/2024
16770,1,14/03/2024
16769,0,29/02/2024
16769,1,01/04/2024
16630,0,21/02/2024
16630,1,05/03/2024
16631,0,21/02/2024
16631,1,03/04/2024
16653,0,22/02/2024
16653,1,27/02/2024
16795,0,04/03/2024
16795,1,19/04/2024
16796,0,04/03/2024
16796,1,19/04/2024
16797,0,04/03/2024
16797,1,19/04/2024
16676,0,22/02/2024
16676,1,01/07/2024
16798,0,04/03/2024
16798,1,03/05/2024
16667,0,22/02/2024
16667,1,18/03/2024
16654,0,22/02/2024
16654,1,27/02/2024
16639,0,21/02/2024
16639,2,07/03/2024
16640,0,21/02/2024
16640,1,28/02/2024
16646,0,21/02/2024
16646,1,26/02/2024
16999,0,14/03/2024
16999,2,15/03/2024
16665,0,22/02/2024
16665,1,05/03/2024
16643,0,21/02/2024
16643,1,16/04/2024
16644,0,21/02/2024
16644,1,04/03/2024
16711,0,27/02/2024
16711,0,15/03/2024
16711,1,15/03/2024
16711,1,05/04/2024
16711,3,15/03/2024
16698,0,26/02/2024
16698,1,01/04/2024
16678,0,23/02/2024
16678,1,28/03/2024
16702,0,26/02/2024
16702,1,01/04/2024
16650,0,22/02/2024
16650,1,03/04/2024
16664,0,22/02/2024
16664,1,27/02/2024
16663,0,22/02/2024
16663,0,28/02/2024
16663,1,27/02/2024
16663,1,29/02/2024
16657,0,22/02/2024
16657,1,22/04/2024
16658,0,22/02/2024
16658,1,22/04/2024
16661,0,22/02/2024
16661,1,22/04/2024
16662,0,22/02/2024
16662,1,23/02/2024
16660,0,22/02/2024
16660,1,22/04/2024
16659,0,22/02/2024
16659,1,22/04/2024
16714,0,27/02/2024
16714,1,14/03/2024
16714,1,14/03/2024
16666,0,22/02/2024
16666,1,28/02/2024
16668,0,22/02/2024
16668,1,16/04/2024
16685,0,23/02/2024
16685,1,14/03/2024
16670,0,22/02/2024
16670,1,01/04/2024
16669,0,22/02/2024
16669,2,23/02/2024
16671,0,22/02/2024
16671,0,11/04/2024
16671,1,10/04/2024
16671,1,16/04/2024
16672,0,22/02/2024
16672,0,11/04/2024
16672,1,10/04/2024
16672,1,16/04/2024
16673,0,22/02/2024
16673,1,28/03/2024
16674,0,22/02/2024
16674,1,28/03/2024
16675,0,22/02/2024
16675,1,20/03/2024
16677,0,23/02/2024
16677,1,16/04/2024
16681,0,23/02/2024
16681,0,28/02/2024
16681,1,27/02/2024
16681,1,28/02/2024
16682,0,23/02/2024
16682,1,26/02/2024
16813,0,04/03/2024
16813,1,15/03/2024
16813,1,15/03/2024
16690,0,26/02/2024
16690,1,29/02/2024
16695,0,26/02/2024
16695,1,05/03/2024
16696,0,26/02/2024
16696,1,05/03/2024
16684,0,23/02/2024
16684,1,16/04/2024
16693,0,26/02/2024
16693,1,05/03/2024
16694,0,26/02/2024
16694,1,05/03/2024
16691,0,26/02/2024
16691,1,05/03/2024
16687,0,26/02/2024
16687,1,01/03/2024
16893,0,07/03/2024
16893,1,12/03/2024
16686,0,26/02/2024
16686,1,22/04/2024
16741,0,28/02/2024
16741,0,07/03/2024
16741,1,07/03/2024
16741,1,22/03/2024
16689,0,26/02/2024
16689,0,07/03/2024
16689,1,06/03/2024
16689,1,07/03/2024
16688,0,26/02/2024
16688,1,22/04/2024
16692,0,26/02/2024
16692,1,01/04/2024
16697,0,26/02/2024
16697,2,26/02/2024
16739,0,28/02/2024
16739,1,04/03/2024
16700,0,26/02/2024
16700,2,26/02/2024
16701,0,26/02/2024
16701,1,16/04/2024
16699,0,26/02/2024
16699,2,26/02/2024
16704,0,26/02/2024
16704,1,23/04/2024
16762,0,29/02/2024
16762,1,25/04/2024
16762,3,23/04/2024
16705,0,26/02/2024
16705,1,23/04/2024
16761,0,29/02/2024
16761,1,25/04/2024
16761,3,25/04/2024
16763,0,29/02/2024
16763,1,30/04/2024
16706,0,26/02/2024
16706,1,23/04/2024
16717,0,27/02/2024
16717,1,06/03/2024
16708,0,26/02/2024
16708,1,09/05/2024
16707,0,26/02/2024
16707,1,03/05/2024
16710,0,26/02/2024
16710,2,27/02/2024
16719,0,27/02/2024
16719,1,05/03/2024
16766,0,29/02/2024
16766,1,18/03/2024
16767,0,29/02/2024
16767,1,18/03/2024
16802,0,04/03/2024
16802,1,25/03/2024
16716,0,27/02/2024
16716,1,16/04/2024
16715,0,27/02/2024
16715,1,16/04/2024
16713,0,27/02/2024
16713,1,22/03/2024
16777,0,01/03/2024
16777,1,18/03/2024
16778,0,01/03/2024
16778,1,18/03/2024
16737,0,28/02/2024
16737,1,01/03/2024
16718,0,27/02/2024
16718,1,28/03/2024
16720,0,27/02/2024
16720,1,05/03/2024
16721,0,27/02/2024
16721,1,05/03/2024
16722,0,27/02/2024
16722,1,16/04/2024
16745,0,28/02/2024
16745,1,13/03/2024
16746,0,28/02/2024
16746,1,13/03/2024
16724,0,27/02/2024
16724,1,14/03/2024
16725,0,27/02/2024
16725,1,14/03/2024
16725,1,14/03/2024
16726,0,27/02/2024
16726,1,23/04/2024
16727,0,27/02/2024
16727,1,14/03/2024
16727,1,14/03/2024
16727,1,14/03/2024
16728,0,27/02/2024
16728,1,14/03/2024
16734,0,27/02/2024
16734,1,05/03/2024
16730,0,27/02/2024
16730,1,04/03/2024
16731,0,27/02/2024
16731,1,04/03/2024
16732,0,27/02/2024
16732,1,04/03/2024
16729,0,27/02/2024
16729,1,04/03/2024
16738,0,28/02/2024
16738,1,04/03/2024
16733,0,27/02/2024
16733,1,08/05/2024
16812,0,04/03/2024
16812,1,20/03/2024
16759,0,29/02/2024
16759,1,15/04/2024
16759,1,15/04/2024
16992,0,14/03/2024
16992,1,20/03/2024
16744,0,28/02/2024
16744,1,18/03/2024
16740,0,28/02/2024
16740,1,04/03/2024
16742,0,28/02/2024
16742,1,02/04/2024
16743,0,28/02/2024
16743,1,16/04/2024
17151,0,22/03/2024
17151,1,20/05/2024
16760,0,29/02/2024
16760,1,25/03/2024
16752,0,29/02/2024
16752,1,02/04/2024
16818,0,04/03/2024
16818,1,07/03/2024
16748,0,28/02/2024
16748,1,10/04/2024
16749,0,28/02/2024
16749,1,22/04/2024
16750,0,28/02/2024
16750,1,22/04/2024
16751,0,29/02/2024
16751,1,15/03/2024
16819,0,04/03/2024
16819,1,22/04/2024
16753,0,29/02/2024
16753,1,04/04/2024
16785,0,01/03/2024
16785,1,10/04/2024
16754,0,29/02/2024
16754,1,14/05/2024
16783,0,01/03/2024
16783,1,04/03/2024
16755,0,29/02/2024
16755,1,13/03/2024
16757,0,29/02/2024
16757,1,22/03/2024
16758,0,29/02/2024
16758,1,01/04/2024
16830,0,05/03/2024
16830,1,11/03/2024
16776,0,29/02/2024
16776,1,05/04/2024
16904,0,08/03/2024
16904,1,14/03/2024
16765,0,29/02/2024
16765,1,27/03/2024
16764,0,29/02/2024
16764,1,07/03/2024
16775,0,29/02/2024
16775,1,11/03/2024
16774,0,29/02/2024
16774,0,26/03/2024
16774,1,26/03/2024
16774,1,27/03/2024
16831,0,05/03/2024
16831,1,18/03/2024
16779,0,01/03/2024
16779,1,09/05/2024
16780,0,01/03/2024
16780,1,29/04/2024
16781,0,01/03/2024
16781,2,11/03/2024
16782,0,01/03/2024
16782,2,11/03/2024
16792,0,01/03/2024
16792,0,27/03/2024
16792,0,27/03/2024
16792,1,27/03/2024
16792,1,01/04/2024
16792,3,27/03/2024
16792,3,27/03/2024
16805,0,04/03/2024
16805,2,05/03/2024
16800,0,04/03/2024
16800,2,05/03/2024
16837,0,05/03/2024
16837,1,14/03/2024
16786,0,01/03/2024
16786,1,13/05/2024
16787,0,01/03/2024
16787,1,24/04/2024
16787,1,24/04/2024
16788,0,01/03/2024
16788,1,24/04/2024
16788,1,24/04/2024
16789,0,01/03/2024
16789,1,24/04/2024
16790,0,01/03/2024
16790,1,24/04/2024
16791,0,01/03/2024
16791,1,04/03/2024
16817,0,04/03/2024
16817,1,03/04/2024
16909,0,08/03/2024
16909,1,13/03/2024
16824,0,05/03/2024
16824,1,07/03/2024
16860,0,06/03/2024
16860,0,13/03/2024
16860,1,13/03/2024
16860,1,25/03/2024
16801,0,04/03/2024
16801,1,24/04/2024
16803,0,04/03/2024
16803,1,24/04/2024
16804,0,04/03/2024
16804,1,24/04/2024
17020,0,15/03/2024
17020,1,25/03/2024
16806,0,04/03/2024
16806,1,16/04/2024
16807,0,04/03/2024
16807,1,16/04/2024
16809,0,04/03/2024
16809,1,15/03/2024
16828,0,05/03/2024
16828,1,15/03/2024
16829,0,05/03/2024
16829,1,18/03/2024
16814,0,04/03/2024
16814,1,16/04/2024
16816,0,04/03/2024
16816,1,25/03/2024
16842,0,05/03/2024
16842,1,14/03/2024
16843,0,05/03/2024
16843,1,14/03/2024
16894,0,07/03/2024
16894,0,12/03/2024
16894,1,12/03/2024
16894,1,15/03/2024
16821,0,04/03/2024
16821,1,08/04/2024
16822,0,04/03/2024
16822,1,17/05/2024
16823,0,04/03/2024
16823,1,22/03/2024
16857,0,06/03/2024
16857,1,25/03/2024
16857,1,25/03/2024
16836,0,05/03/2024
16836,1,15/03/2024
16836,1,15/03/2024
16836,1,15/03/2024
16841,0,05/03/2024
16841,1,09/04/2024
16826,0,05/03/2024
16826,1,31/05/2024
16825,0,05/03/2024
16825,1,31/05/2024
16892,0,07/03/2024
16892,1,15/03/2024
16827,0,05/03/2024
16827,1,08/05/2024
16902,0,08/03/2024
16902,1,12/03/2024
16832,0,05/03/2024
16832,1,03/05/2024
16833,0,05/03/2024
16833,1,03/05/2024
16834,0,05/03/2024
16834,1,03/05/2024
16835,0,05/03/2024
16835,1,05/04/2024
16848,0,05/03/2024
16848,2,06/03/2024
16838,0,05/03/2024
16838,1,30/04/2024
16840,0,05/03/2024
16840,1,30/04/2024
16839,0,05/03/2024
16839,1,25/06/2024
16839,1,25/06/2024
16851,0,05/03/2024
16851,1,26/04/2024
16849,0,05/03/2024
16849,1,05/04/2024
16899,0,07/03/2024
16899,1,18/03/2024
16858,0,06/03/2024
16858,1,09/04/2024
16870,0,06/03/2024
16870,1,05/04/2024
16859,0,06/03/2024
16859,1,09/04/2024
16846,0,05/03/2024
16846,1,25/03/2024
16844,0,05/03/2024
16844,1,29/04/2024
16845,0,05/03/2024
16845,1,29/04/2024
16847,0,05/03/2024
16847,1,16/04/2024
16895,0,07/03/2024
16895,1,13/03/2024
16944,0,12/03/2024
16944,1,20/03/2024
16944,1,20/03/2024
16856,0,05/03/2024
16856,1,15/04/2024
16850,0,05/03/2024
16850,0,26/03/2024
16850,1,26/03/2024
16850,1,23/04/2024
16852,0,05/03/2024
16852,1,01/04/2024
16853,0,05/03/2024
16853,1,01/04/2024
16854,0,05/03/2024
16854,1,05/04/2024
16855,0,05/03/2024
16855,1,01/04/2024
16878,0,06/03/2024
16878,1,19/03/2024
16912,0,08/03/2024
16912,0,18/03/2024
16912,1,17/03/2024
16912,1,17/03/2024
16912,1,19/03/2024
16861,0,06/03/2024
16861,1,02/04/2024
16862,0,06/03/2024
16862,1,03/04/2024
16863,0,06/03/2024
16863,1,08/05/2024
16864,0,06/03/2024
16864,1,03/04/2024
16865,0,06/03/2024
16865,1,03/04/2024
16866,0,06/03/2024
16866,1,03/04/2024
16867,0,06/03/2024
16867,1,03/04/2024
16869,0,06/03/2024
16869,1,03/04/2024
16871,0,06/03/2024
16871,1,03/04/2024
16880,0,07/03/2024
16880,1,17/04/2024
16881,0,07/03/2024
16881,1,17/04/2024
16872,0,06/03/2024
16872,1,03/04/2024
16883,0,07/03/2024
16883,1,17/04/2024
16884,0,07/03/2024
16884,1,05/04/2024
16873,0,06/03/2024
16873,1,27/05/2024
16874,0,06/03/2024
16874,1,01/04/2024
16874,3,19/03/2024
16876,0,06/03/2024
16876,1,15/03/2024
16876,1,15/03/2024
16875,0,06/03/2024
16875,2,06/03/2024
16891,0,07/03/2024
16891,1,13/03/2024
16877,0,06/03/2024
16877,1,01/04/2024
16885,0,07/03/2024
16885,1,20/03/2024
16879,0,06/03/2024
16879,1,14/03/2024
16882,0,07/03/2024
16882,1,08/04/2024
16900,0,07/03/2024
16900,1,15/03/2024
16890,0,07/03/2024
16890,1,16/04/2024
16886,0,07/03/2024
16886,1,24/04/2024
16889,0,07/03/2024
16889,1,16/04/2024
16887,0,07/03/2024
16887,1,24/04/2024
16888,0,07/03/2024
16888,1,24/04/2024
16980,0,13/03/2024
16980,1,22/04/2024
16898,0,07/03/2024
16898,1,17/04/2024
16926,0,11/03/2024
16926,1,02/04/2024
17052,0,18/03/2024
17052,1,15/04/2024
16896,0,07/03/2024
16896,1,08/07/2024
16897,0,07/03/2024
16897,2,05/04/2024
16901,0,08/03/2024
16901,1,15/03/2024
16911,0,08/03/2024
16911,1,25/03/2024
16939,0,12/03/2024
16939,0,22/04/2024
16939,1,22/04/2024
16939,1,17/05/2024
16905,0,08/03/2024
16905,1,07/05/2024
16906,0,08/03/2024
16906,1,22/04/2024
16907,0,08/03/2024
16907,1,22/04/2024
16908,0,08/03/2024
16908,1,22/04/2024
16913,0,08/03/2024
16913,1,17/04/2024
16913,3,08/04/2024
16914,0,08/03/2024
16914,1,16/04/2024
16915,0,08/03/2024
16915,1,01/04/2024
16916,0,09/03/2024
16916,1,23/04/2024
16917,0,10/03/2024
16917,1,24/04/2024
16918,0,11/03/2024
16918,1,16/04/2024
16940,0,12/03/2024
16940,0,11/04/2024
16940,1,11/04/2024
16940,1,16/04/2024
16919,0,11/03/2024
16919,1,23/05/2024
16922,0,11/03/2024
16922,1,25/04/2024
16922,3,25/04/2024
17098,0,20/03/2024
17098,1,08/04/2024
16923,0,11/03/2024
16923,1,20/05/2024
16923,3,30/04/2024
16924,0,11/03/2024
16924,1,20/05/2024
16924,3,30/04/2024
16920,0,11/03/2024
16920,1,23/05/2024
16921,0,11/03/2024
16921,1,22/04/2024
16938,0,12/03/2024
16938,1,26/03/2024
16925,0,11/03/2024
16925,1,21/03/2024
16973,0,13/03/2024
16973,1,21/03/2024
16927,0,11/03/2024
16927,1,24/04/2024
16928,0,11/03/2024
16928,1,24/04/2024
16929,0,11/03/2024
16929,1,01/04/2024
16931,0,11/03/2024
16931,1,15/03/2024
16932,0,11/03/2024
16932,1,15/03/2024
17172,0,25/03/2024
17172,1,09/05/2024
16934,0,11/03/2024
16934,1,12/06/2024
16933,0,11/03/2024
16933,1,01/07/2024
17141,0,22/03/2024
17141,1,28/03/2024
16936,0,11/03/2024
16936,1,22/04/2024
16937,0,11/03/2024
16937,1,25/03/2024
16937,1,25/03/2024
16941,0,12/03/2024
16941,1,20/03/2024
16942,0,12/03/2024
16942,1,05/04/2024
16955,0,12/03/2024
16955,0,08/05/2024
16955,0,27/05/2024
16955,1,08/05/2024
16955,1,05/06/2024
16955,2,08/05/2024
16943,0,12/03/2024
16943,1,27/03/2024
16945,0,12/03/2024
16945,1,16/04/2024
16946,0,12/03/2024
16946,1,22/03/2024
16947,0,12/03/2024
16947,1,22/03/2024
16952,0,12/03/2024
16952,1,22/03/2024
16956,0,12/03/2024
16956,1,22/03/2024
16953,0,12/03/2024
16953,1,22/05/2024
16953,3,02/05/2024
16957,0,12/03/2024
16957,1,22/03/2024
16958,0,12/03/2024
16958,1,21/03/2024
17024,0,15/03/2024
17024,1,15/03/2024
16948,0,12/03/2024
16948,1,07/05/2024
16949,0,12/03/2024
16949,1,03/05/2024
16954,0,12/03/2024
16954,1,27/03/2024
16964,0,12/03/2024
16964,1,03/04/2024
16963,0,12/03/2024
16963,1,03/04/2024
16989,0,14/03/2024
16989,1,17/04/2024
16960,0,12/03/2024
16960,1,16/04/2024
16961,0,12/03/2024
16961,1,16/04/2024
16962,0,12/03/2024
16962,1,01/04/2024
17041,0,17/03/2024
17041,1,01/04/2024
17107,0,20/03/2024
17107,1,26/08/2024
16965,0,12/03/2024
16965,1,22/04/2024
16966,0,12/03/2024
16966,1,30/04/2024
16969,0,13/03/2024
16969,1,02/04/2024
16967,0,13/03/2024
16967,1,10/06/2024
16967,3,30/04/2024
16968,0,13/03/2024
16968,0,22/04/2024
16968,1,22/04/2024
16968,1,30/04/2024
16968,3,22/04/2024
16968,3,22/04/2024
17036,0,15/03/2024
17036,1,25/03/2024
16970,0,13/03/2024
16970,1,30/04/2024
17123,0,21/03/2024
17123,1,01/04/2024
17123,1,01/04/2024
16971,0,13/03/2024
16971,1,10/06/2024
17043,0,18/03/2024
17043,1,04/04/2024
16972,0,13/03/2024
16972,1,21/03/2024
17094,0,20/03/2024
17094,1,08/04/2024
16974,0,13/03/2024
16974,1,16/04/2024
16975,0,13/03/2024
16975,1,16/04/2024
16976,0,13/03/2024
16976,1,16/04/2024
16977,0,13/03/2024
16977,1,16/04/2024
16979,0,13/03/2024
16979,1,15/03/2024
16978,0,13/03/2024
16978,1,16/04/2024
16981,0,14/03/2024
16981,1,22/03/2024
16982,0,14/03/2024
16982,1,17/05/2024
17001,0,14/03/2024
17001,1,22/03/2024
16983,0,14/03/2024
16983,0,26/03/2024
16983,1,26/03/2024
16983,1,23/04/2024
16983,1,23/04/2024
17018,0,15/03/2024
17018,1,30/04/2024
17019,0,15/03/2024
17019,1,30/04/2024
16984,0,14/03/2024
16984,1,07/05/2024
16985,0,14/03/2024
16985,1,22/03/2024
16986,0,14/03/2024
16986,1,17/04/2024
16987,0,14/03/2024
16987,1,27/03/2024
16988,0,14/03/2024
16988,1,05/04/2024
16990,0,14/03/2024
16990,6,21/03/2024
17023,0,15/03/2024
17023,1,22/03/2024
16991,0,14/03/2024
16991,6,21/03/2024
16993,0,14/03/2024
16993,1,19/04/2024
16994,0,14/03/2024
16994,1,19/04/2024
16995,0,14/03/2024
16995,1,20/05/2024
16996,0,14/03/2024
16996,1,22/04/2024
17002,0,14/03/2024
17002,1,16/05/2024
17002,3,30/04/2024
16997,0,14/03/2024
16997,1,16/05/2024
16998,0,14/03/2024
16998,1,03/05/2024
17084,0,19/03/2024
17084,1,27/03/2024
17000,0,14/03/2024
17000,1,07/05/2024
17004,0,14/03/2024
17004,1,09/04/2024
17005,0,14/03/2024
17005,1,09/04/2024
17010,0,14/03/2024
17010,1,15/03/2024
17003,0,14/03/2024
17003,1,02/04/2024
17030,0,15/03/2024
17030,2,20/03/2024
17007,0,14/03/2024
17007,1,27/03/2024
17006,0,14/03/2024
17006,1,05/04/2024
17017,0,15/03/2024
17017,1,18/03/2024
17016,0,15/03/2024
17016,1,18/03/2024
17008,0,14/03/2024
17008,1,26/03/2024
17011,0,14/03/2024
17011,1,26/03/2024
17012,0,14/03/2024
17012,1,26/03/2024
17012,1,08/04/2024
17013,0,14/03/2024
17013,1,26/03/2024
17009,0,14/03/2024
17009,1,26/03/2024
17015,0,15/03/2024
17015,1,25/03/2024
17014,0,14/03/2024
17014,1,28/03/2024
17022,0,15/03/2024
17022,1,26/03/2024
17021,0,15/03/2024
17021,1,21/03/2024
17035,0,15/03/2024
17035,1,25/03/2024
17026,0,15/03/2024
17026,1,27/03/2024
17027,0,15/03/2024
17027,1,27/03/2024
17028,0,15/03/2024
17028,1,08/04/2024
17029,0,15/03/2024
17029,1,26/03/2024
17025,0,15/03/2024
17025,1,25/03/2024
17182,0,25/03/2024
17182,1,24/04/2024
17183,0,25/03/2024
17183,1,24/04/2024
17031,0,15/03/2024
17031,1,24/04/2024
17032,0,15/03/2024
17032,1,24/04/2024
17033,0,15/03/2024
17033,1,24/04/2024
17034,0,15/03/2024
17034,1,24/04/2024
17113,0,21/03/2024
17113,0,13/05/2024
17113,0,30/05/2024
17113,1,24/06/2024
17113,3,13/05/2024
17113,3,30/05/2024
17039,0,15/03/2024
17039,1,16/04/2024
17037,0,15/03/2024
17037,1,16/04/2024
17038,0,15/03/2024
17038,1,16/04/2024
17040,0,15/03/2024
17040,1,17/04/2024
17042,0,18/03/2024
17042,1,17/04/2024
17072,0,19/03/2024
17072,1,02/04/2024
17073,0,19/03/2024
17073,1,02/04/2024
17125,0,21/03/2024
17125,1,01/04/2024
17044,0,18/03/2024
17044,1,20/03/2024
17045,0,18/03/2024
17045,1,20/03/2024
17046,0,18/03/2024
17046,1,20/03/2024
17047,0,18/03/2024
17047,1,03/04/2024
17049,0,18/03/2024
17049,1,07/05/2024
17050,0,18/03/2024
17050,1,24/04/2024
17051,0,18/03/2024
17051,1,24/04/2024
17132,0,21/03/2024
17132,1,02/04/2024
17053,0,18/03/2024
17053,2,18/03/2024
17067,0,19/03/2024
